TransactionID,UserID,CourseID,TransactionDate
T00582,U01785,C025,2023-03-08 17:38:26
T00583,U02654,C003,2023-03-08 17:49:07
T00584,U01327,C033,2023-03-08 18:04:28
T00585,U02886,C012,2023-03-08 18:40:57
T00586,U01801,C027,2023-03-08 18:44:12
T00587,U00593,C032,2023-03-08 20:22:30
T00588,U01336,C003,2023-03-08 21:34:46
T00589,U00873,C032,2023-03-08 22:01:04
T00590,U01324,C012,2023-03-09 08:07:19
T00591,U01946,C047,2023-03-09 09:16:05
T00592,U02238,C048,2023-03-09 12:05:42
T00593,U00545,C013,2023-03-09 12:12:11
T00594,U00682,C037,2023-03-09 13:13:11
T00595,U02435,C003,2023-03-09 13:23:16
T00596,U01749,C002,2023-03-09 14:24:36
T00597,U01743,C032,2023-03-09 14:55:46
T00598,U02434,C035,2023-03-09 16:14:47
T00599,U00042,C003,2023-03-09 17:45:45
T00600,U00217,C003,2023-03-09 18:04:35
T00601,U00305,C041,2023-03-09 19:56:37
T00602,U02532,C019,2023-03-09 19:58:14
T00603,U02061,C041,2023-03-09 21:01:01
T00604,U00789,C006,2023-03-09 21:04:06
T00605,U01713,C012,2023-03-09 21:24:17
T00606,U02079,C014,2023-03-09 22:09:09
T00607,U00122,C029,2023-03-09 22:53:14
T00608,U00969,C003,2023-03-10 13:01:35
T00609,U00651,C007,2023-03-10 13:16:10
T00610,U00959,C046,2023-03-10 14:47:07
T00611,U01585,C012,2023-03-10 15:37:43
T00612,U00042,C028,2023-03-10 16:27:57
T00613,U00959,C003,2023-03-10 19:08:54
T00614,U01008,C022,2023-03-10 21:45:29
T00615,U00754,C030,2023-03-10 22:02:00
T00616,U02958,C004,2023-03-10 22:16:01
T00617,U02215,C004,2023-03-10 22:26:49
T00618,U01518,C028,2023-03-10 22:29:15
T00619,U02167,C006,2023-03-11 08:15:44
T00620,U02851,C004,2023-03-11 09:06:32
T00621,U01389,C042,2023-03-11 12:06:47
T00622,U00387,C032,2023-03-11 15:23:28
T00623,U00586,C026,2023-03-11 17:43:53
T00624,U00821,C030,2023-03-11 17:50:09
T00625,U00826,C034,2023-03-11 18:45:23
T00626,U01398,C036,2023-03-11 23:16:26
T00627,U02415,C045,2023-03-11 23:23:15
T00628,U00758,C027,2023-03-12 10:19:05
T00629,U02400,C034,2023-03-12 10:27:01
T00630,U01124,C011,2023-03-12 11:18:24
T00631,U00727,C040,2023-03-12 11:44:13
T00632,U01639,C031,2023-03-12 18:56:17
T00633,U00452,C004,2023-03-12 19:03:41
T00634,U00630,C029,2023-03-12 21:50:02
T00635,U02899,C012,2023-03-12 22:17:56
T00636,U00687,C025,2023-03-12 22:31:30
T00637,U02002,C003,2023-03-13 08:52:59
T00638,U01344,C031,2023-03-13 10:08:32
T00639,U00443,C014,2023-03-13 11:38:11
T00640,U02735,C044,2023-03-13 11:53:58
T00641,U02607,C028,2023-03-13 16:23:55
T00642,U02061,C048,2023-03-13 17:20:11
T00643,U00367,C006,2023-03-13 23:29:26
T00644,U02656,C045,2023-03-13 23:42:23
T00645,U00354,C026,2023-03-13 23:44:20
T00646,U02998,C017,2023-03-14 08:03:05
T00647,U00477,C009,2023-03-14 09:24:42
T00648,U01210,C002,2023-03-14 09:41:24
T00649,U00331,C023,2023-03-14 10:07:47
T00650,U02606,C035,2023-03-14 10:45:53
T00651,U00258,C032,2023-03-14 12:00:31
T00652,U00594,C005,2023-03-14 12:01:06
T00653,U02961,C020,2023-03-14 12:45:54
T00654,U02101,C011,2023-03-14 14:13:23
T00655,U00981,C022,2023-03-14 15:01:37
T00656,U00232,C025,2023-03-14 15:35:27
T00657,U00378,C001,2023-03-14 18:21:25
T00658,U01193,C016,2023-03-14 19:52:57
T00659,U02163,C014,2023-03-14 20:06:29
T00660,U00178,C012,2023-03-14 23:55:30
T00661,U01483,C025,2023-03-15 09:38:07
T00662,U02655,C009,2023-03-15 10:14:49
T00663,U02409,C046,2023-03-15 11:50:14
T00664,U00071,C045,2023-03-15 11:52:11
T00665,U02548,C037,2023-03-15 12:45:56
T00666,U02507,C003,2023-03-15 13:27:05
T00667,U00658,C029,2023-03-15 15:11:02
T00668,U02625,C028,2023-03-15 16:47:57
T00669,U00883,C048,2023-03-16 09:38:00
T00670,U00063,C039,2023-03-16 09:38:03
T00671,U01901,C004,2023-03-16 12:07:01
T00672,U02625,C006,2023-03-16 13:27:56
T00673,U02299,C024,2023-03-16 14:45:35
T00674,U00577,C046,2023-03-16 15:32:36
T00675,U01175,C046,2023-03-16 19:25:01
T00676,U01085,C039,2023-03-16 21:15:13
T00677,U00508,C025,2023-03-16 21:47:55
T00678,U02830,C017,2023-03-16 23:53:05
T00679,U01884,C049,2023-03-17 10:04:16
T00680,U02668,C044,2023-03-17 10:09:19
T00681,U01923,C004,2023-03-17 11:24:52
T00682,U00557,C017,2023-03-17 12:22:10
T00683,U01593,C004,2023-03-17 14:24:03
T00684,U01258,C022,2023-03-17 14:30:30
T00685,U00441,C002,2023-03-17 16:54:16
T00686,U02679,C027,2023-03-17 17:36:40
T00687,U01088,C002,2023-03-18 08:36:53
T00688,U02956,C012,2023-03-18 10:10:51
T00689,U01849,C012,2023-03-18 11:02:24
T00690,U02041,C029,2023-03-18 13:23:06
T00691,U02743,C037,2023-03-18 13:38:20
T00692,U02777,C013,2023-03-18 16:36:44
T00693,U01932,C009,2023-03-18 17:27:37
T00694,U00296,C043,2023-03-18 19:43:29
T00695,U01554,C003,2023-03-18 22:21:40
T00696,U02278,C012,2023-03-18 23:35:03
T00697,U01704,C032,2023-03-18 23:39:24
T00698,U02189,C048,2023-03-19 08:50:33
T00699,U00685,C047,2023-03-19 12:41:15
T00700,U02834,C038,2023-03-19 12:45:54
T00701,U01848,C026,2023-03-19 16:25:07
T00702,U02293,C032,2023-03-19 17:13:04
T00703,U02318,C004,2023-03-19 18:15:42
T00704,U02853,C014,2023-03-19 20:31:05
T00705,U00683,C028,2023-03-20 08:00:25
T00706,U02700,C013,2023-03-20 08:57:48
T00707,U00669,C046,2023-03-20 12:07:19
T00708,U02737,C003,2023-03-20 12:50:43
T00709,U02326,C034,2023-03-20 13:13:55
T00710,U02829,C014,2023-03-20 15:38:27
T00711,U02010,C002,2023-03-20 17:02:25
T00712,U02766,C026,2023-03-20 18:16:35
T00713,U02897,C048,2023-03-20 19:07:54
T00714,U02302,C001,2023-03-20 19:35:40
T00715,U01067,C002,2023-03-20 20:06:46
T00716,U00592,C002,2023-03-20 20:07:14
T00717,U02197,C009,2023-03-20 20:40:36
T00718,U02187,C004,2023-03-20 21:32:35
T00719,U00512,C031,2023-03-20 22:54:36
T00720,U00213,C047,2023-03-20 23:07:16
T00721,U02369,C010,2023-03-20 23:59:58
T00722,U01054,C045,2023-03-21 09:50:44
T00723,U02331,C002,2023-03-21 12:46:09
T00724,U01333,C026,2023-03-21 19:30:18
T00725,U01932,C008,2023-03-21 20:28:13
T00726,U02934,C036,2023-03-21 23:56:04
T00727,U02292,C005,2023-03-22 15:27:28
T00728,U02502,C037,2023-03-22 16:00:03
T00729,U00767,C003,2023-03-22 17:51:45
T00730,U01437,C002,2023-03-22 19:29:05
T00731,U01923,C050,2023-03-22 20:00:04
T00732,U01722,C046,2023-03-22 20:11:05
T00733,U00015,C006,2023-03-22 21:12:52
T00734,U01977,C013,2023-03-22 23:02:59
T00735,U02531,C018,2023-03-23 09:43:44
T00736,U00204,C037,2023-03-23 09:46:24
T00737,U00269,C002,2023-03-23 13:40:46
T00738,U00055,C027,2023-03-23 13:49:05
T00739,U00149,C047,2023-03-23 16:12:07
T00740,U02759,C019,2023-03-23 17:42:48
T00741,U02710,C030,2023-03-23 18:25:24
T00742,U02599,C016,2023-03-23 18:41:35
T00743,U02153,C047,2023-03-23 21:13:06
T00744,U00876,C029,2023-03-23 22:04:05
T00745,U02717,C041,2023-03-24 08:02:35
T00746,U01251,C029,2023-03-24 12:19:40
T00747,U00635,C026,2023-03-24 16:11:43
T00748,U02217,C006,2023-03-24 16:17:01
T00749,U02478,C028,2023-03-24 23:02:33
T00750,U01079,C031,2023-03-24 23:42:23
T00751,U02231,C026,2023-03-24 23:50:46
T00752,U00813,C005,2023-03-25 08:53:43
T00753,U00687,C022,2023-03-25 08:55:28
T00754,U01697,C009,2023-03-25 11:31:12
T00755,U01999,C049,2023-03-25 13:21:10
T00756,U01126,C007,2023-03-25 18:38:31
T00757,U02527,C013,2023-03-25 18:57:49
T00758,U01386,C029,2023-03-25 19:21:26
T00759,U01001,C008,2023-03-25 19:58:21
T00760,U02411,C003,2023-03-25 20:36:19
T00761,U00743,C044,2023-03-25 21:43:10
T00762,U02163,C032,2023-03-25 21:49:35
T00763,U00867,C013,2023-03-25 22:22:44
T00764,U02378,C014,2023-03-25 22:52:57
T00765,U01346,C028,2023-03-25 22:58:26
T00766,U00853,C031,2023-03-26 11:21:36
T00767,U00564,C001,2023-03-26 11:26:29
T00768,U02581,C015,2023-03-26 12:14:54
T00769,U00696,C034,2023-03-26 13:39:13
T00770,U02350,C003,2023-03-26 15:16:30
T00771,U00564,C049,2023-03-26 15:53:12
T00772,U00959,C047,2023-03-26 18:24:36
T00773,U00161,C014,2023-03-26 19:02:14
T00774,U00143,C038,2023-03-27 08:24:43
T00775,U01421,C018,2023-03-27 09:08:32
T00776,U01071,C004,2023-03-27 11:34:47
T00777,U01007,C035,2023-03-27 12:42:08
T00778,U02260,C004,2023-03-27 13:16:05
T00779,U01922,C046,2023-03-27 16:59:36
T00780,U01393,C034,2023-03-27 20:23:48
T00781,U02708,C009,2023-03-27 20:55:22
T00782,U01857,C002,2023-03-27 21:47:56
T00783,U01409,C012,2023-03-27 22:13:59
T00784,U01689,C023,2023-03-28 08:00:20
T00785,U00040,C013,2023-03-28 08:30:58
T00786,U02590,C025,2023-03-28 10:51:55
T00787,U00683,C039,2023-03-28 11:00:10
T00788,U01931,C045,2023-03-28 13:57:11
T00789,U01628,C006,2023-03-28 14:09:53
T00790,U01713,C044,2023-03-28 14:52:49
T00791,U00614,C003,2023-03-28 18:12:26
T00792,U01478,C009,2023-03-28 18:54:34
T00793,U02877,C020,2023-03-28 18:59:44
T00794,U02251,C011,2023-03-28 19:59:11
T00795,U02956,C046,2023-03-28 21:34:56
T00796,U01346,C049,2023-03-28 22:47:53
T00797,U02427,C002,2023-03-28 23:44:42
T00798,U01194,C016,2023-03-29 12:37:29
T00799,U00176,C038,2023-03-29 13:08:40
T00800,U01458,C046,2023-03-29 15:54:13
T00801,U01573,C005,2023-03-29 16:35:33
T00802,U01803,C030,2023-03-29 18:05:33
T00803,U02867,C047,2023-03-29 18:09:35
T00804,U00712,C004,2023-03-29 18:24:46
T00805,U01670,C003,2023-03-29 19:04:44
T00806,U00467,C002,2023-03-29 22:04:31
T00807,U01129,C026,2023-03-29 23:09:40
T00808,U00238,C012,2023-03-29 23:49:47
T00809,U02929,C029,2023-03-30 08:01:51
T00810,U02611,C009,2023-03-30 10:11:21
T00811,U02990,C014,2023-03-30 10:31:16
T00812,U02776,C027,2023-03-30 11:05:30
T00813,U01758,C001,2023-03-30 12:56:24
T00814,U01262,C004,2023-03-30 17:02:41
T00815,U02688,C030,2023-03-30 19:20:44
T00816,U02749,C045,2023-03-30 19:39:43
T00817,U01619,C017,2023-03-31 08:09:40
T00818,U02942,C031,2023-03-31 10:30:53
T00819,U02406,C046,2023-03-31 10:49:33
T00820,U00137,C005,2023-03-31 11:24:16
T00821,U00863,C028,2023-03-31 12:34:26
T00822,U00710,C026,2023-03-31 12:44:25
T00823,U01386,C035,2023-03-31 14:35:46
T00824,U01773,C044,2023-03-31 15:49:05
T00825,U00976,C044,2023-03-31 18:37:27
T00826,U01916,C037,2023-03-31 21:17:16
T00827,U02352,C012,2023-03-31 21:35:14
T00828,U00679,C031,2023-03-31 21:56:45
T00829,U00450,C013,2023-03-31 22:46:40
T00830,U00735,C003,2023-03-31 22:47:17
T00831,U02431,C016,2023-03-31 23:35:08
T00832,U01276,C004,2023-04-01 08:40:42
T00833,U02077,C006,2023-04-01 12:13:17
T00834,U02797,C032,2023-04-01 13:21:20
T00835,U01450,C009,2023-04-01 13:29:34
T00836,U00149,C027,2023-04-01 13:42:51
T00837,U02815,C031,2023-04-01 17:27:28
T00838,U00298,C037,2023-04-01 18:54:23
T00839,U00047,C022,2023-04-01 19:32:19
T00840,U01104,C032,2023-04-01 21:57:47
T00841,U01790,C014,2023-04-01 22:56:29
T00842,U01822,C006,2023-04-01 23:04:59
T00843,U00945,C048,2023-04-01 23:25:47
T00844,U02065,C019,2023-04-02 09:19:58
T00845,U00234,C031,2023-04-02 09:25:06
T00846,U02142,C009,2023-04-02 09:35:45
T00847,U00544,C032,2023-04-02 10:09:13
T00848,U01022,C006,2023-04-02 12:26:07
T00849,U00907,C002,2023-04-02 15:19:18
T00850,U02208,C046,2023-04-02 23:51:27
T00851,U00334,C004,2023-04-03 10:11:12
T00852,U01596,C003,2023-04-03 11:29:01
T00853,U00143,C048,2023-04-03 11:34:00
T00854,U02514,C009,2023-04-03 12:22:49
T00855,U01510,C003,2023-04-03 12:24:38
T00856,U02203,C018,2023-04-03 12:57:44
T00857,U00258,C017,2023-04-03 14:21:26
T00858,U01054,C031,2023-04-03 14:47:52
T00859,U01736,C015,2023-04-03 15:43:31
T00860,U00253,C026,2023-04-03 16:18:41
T00861,U00423,C004,2023-04-03 18:45:24
T00862,U01750,C046,2023-04-03 18:59:57
T00863,U01538,C033,2023-04-04 08:53:47
T00864,U00666,C017,2023-04-04 12:13:55
T00865,U01082,C034,2023-04-04 12:51:41
T00866,U00363,C037,2023-04-04 13:58:21
T00867,U02212,C026,2023-04-05 09:39:41
T00868,U01506,C048,2023-04-05 09:42:54
T00869,U01481,C036,2023-04-05 09:56:38
T00870,U01012,C031,2023-04-05 10:40:05
T00871,U01988,C002,2023-04-05 10:42:29
T00872,U02875,C007,2023-04-05 11:02:18
T00873,U02362,C026,2023-04-05 12:05:22
T00874,U02313,C014,2023-04-05 12:15:57
T00875,U02162,C001,2023-04-05 12:25:41
T00876,U01583,C049,2023-04-05 12:41:21
T00877,U02520,C027,2023-04-05 15:21:55
T00878,U01524,C041,2023-04-05 15:50:30
T00879,U01688,C019,2023-04-05 16:01:56
T00880,U02016,C013,2023-04-05 18:44:20
T00881,U00758,C038,2023-04-05 20:44:07
T00882,U00617,C046,2023-04-05 21:17:52
T00883,U02330,C029,2023-04-05 23:05:38
T00884,U02780,C032,2023-04-06 09:03:28
T00885,U00176,C034,2023-04-06 09:57:36
T00886,U01178,C003,2023-04-06 16:45:38
T00887,U00483,C025,2023-04-06 17:52:50
T00888,U01071,C035,2023-04-06 18:54:45
T00889,U00340,C012,2023-04-06 18:57:25
T00890,U00082,C017,2023-04-06 23:51:36
T00891,U00243,C013,2023-04-07 09:01:49
T00892,U00626,C006,2023-04-07 09:44:58
T00893,U00648,C017,2023-04-07 15:30:58
T00894,U02657,C047,2023-04-07 18:16:36
T00895,U02533,C004,2023-04-07 18:50:50
T00896,U01481,C045,2023-04-07 19:16:27
T00897,U01744,C025,2023-04-07 20:09:30
T00898,U00650,C048,2023-04-07 20:19:25
T00899,U02793,C031,2023-04-07 22:26:07
T00900,U00658,C041,2023-04-07 23:16:10
T00901,U02385,C008,2023-04-07 23:20:30
T00902,U02871,C012,2023-04-08 10:00:15
T00903,U02791,C049,2023-04-08 11:54:41
T00904,U02384,C028,2023-04-08 13:03:51
T00905,U02816,C006,2023-04-08 13:26:56
T00906,U00908,C009,2023-04-08 21:32:39
T00907,U00900,C019,2023-04-09 14:09:24
T00908,U02762,C012,2023-04-09 15:45:54
T00909,U00946,C045,2023-04-09 17:38:12
T00910,U00153,C006,2023-04-09 17:44:37
T00911,U01161,C007,2023-04-09 19:58:53
T00912,U01328,C001,2023-04-10 09:14:07
T00913,U00179,C048,2023-04-10 16:10:46
T00914,U00997,C020,2023-04-10 16:40:44
T00915,U02950,C027,2023-04-10 17:46:35
T00916,U02866,C045,2023-04-10 18:36:00
T00917,U01020,C032,2023-04-10 22:21:19
T00918,U00528,C035,2023-04-11 08:18:12
T00919,U00573,C027,2023-04-11 09:30:07
T00920,U02960,C027,2023-04-11 09:32:10
T00921,U02132,C003,2023-04-11 10:05:44
T00922,U01431,C018,2023-04-11 11:02:23
T00923,U00662,C008,2023-04-11 11:56:21
T00924,U01631,C006,2023-04-11 13:40:40
T00925,U01402,C013,2023-04-11 13:40:51
T00926,U01011,C049,2023-04-11 17:26:49
T00927,U01621,C041,2023-04-11 19:12:40
T00928,U01880,C013,2023-04-11 20:14:36
T00929,U01244,C004,2023-04-11 21:26:29
T00930,U00091,C031,2023-04-11 22:05:54
T00931,U02649,C009,2023-04-12 08:40:06
T00932,U00052,C006,2023-04-12 09:55:40
T00933,U00500,C032,2023-04-12 13:10:50
T00934,U01929,C018,2023-04-12 15:10:51
T00935,U01633,C025,2023-04-12 17:13:59
T00936,U00104,C038,2023-04-12 18:06:48
T00937,U00175,C037,2023-04-12 21:01:15
T00938,U00842,C033,2023-04-12 22:21:50
T00939,U02344,C004,2023-04-13 10:27:27
T00940,U02981,C002,2023-04-13 11:33:56
T00941,U01665,C024,2023-04-13 14:09:00
T00942,U00782,C011,2023-04-13 15:12:10
T00943,U02302,C012,2023-04-13 16:30:08
T00944,U00657,C006,2023-04-13 16:39:53
T00945,U00877,C041,2023-04-13 16:53:10
T00946,U01236,C046,2023-04-13 17:00:29
T00947,U01919,C017,2023-04-13 17:40:15
T00948,U02804,C012,2023-04-13 18:10:07
T00949,U00989,C034,2023-04-13 19:34:10
T00950,U00010,C046,2023-04-13 20:30:31
T00951,U00257,C048,2023-04-13 22:17:44
T00952,U01175,C038,2023-04-14 11:11:51
T00953,U00176,C006,2023-04-14 12:03:10
T00954,U02159,C002,2023-04-14 12:29:39
T00955,U01798,C039,2023-04-14 12:33:18
T00956,U00119,C028,2023-04-14 17:13:48
T00957,U00045,C035,2023-04-14 17:16:58
T00958,U02014,C018,2023-04-14 17:42:20
T00959,U01154,C039,2023-04-14 18:13:05
T00960,U01660,C003,2023-04-14 18:34:22
T00961,U01241,C041,2023-04-14 18:51:37
T00962,U00969,C029,2023-04-14 20:21:27
T00963,U01185,C022,2023-04-14 21:46:19
T00964,U00296,C038,2023-04-14 21:56:06
T00965,U01032,C031,2023-04-15 08:27:30
T00966,U01475,C013,2023-04-15 09:19:27
T00967,U01242,C048,2023-04-15 10:19:36
T00968,U02253,C006,2023-04-15 10:46:40
T00969,U01605,C005,2023-04-15 13:01:31
T00970,U02635,C009,2023-04-15 13:20:29
T00971,U02541,C022,2023-04-15 13:34:22
T00972,U01179,C022,2023-04-15 14:03:51
T00973,U02133,C012,2023-04-15 19:03:50
T00974,U00880,C031,2023-04-15 20:10:04
T00975,U01446,C002,2023-04-15 22:53:40
T00976,U00150,C044,2023-04-15 23:21:22
T00977,U00375,C048,2023-04-15 23:33:46
T00978,U00934,C044,2023-04-16 08:42:37
T00979,U02528,C048,2023-04-16 08:42:38
T00980,U00597,C035,2023-04-16 09:02:11
T00981,U02400,C004,2023-04-16 10:05:19
T00982,U02741,C003,2023-04-16 10:29:54
T00983,U02960,C037,2023-04-16 11:14:36
T00984,U00426,C009,2023-04-16 12:08:00
T00985,U00344,C020,2023-04-16 13:20:04
T00986,U00930,C007,2023-04-16 14:11:12
T00987,U01915,C041,2023-04-16 18:58:15
T00988,U02029,C013,2023-04-16 19:21:00
T00989,U02201,C041,2023-04-16 19:41:15
T00990,U02422,C004,2023-04-16 21:27:31
T00991,U01114,C028,2023-04-16 22:16:30
T00992,U02356,C037,2023-04-17 09:29:45
T00993,U02709,C010,2023-04-17 10:59:36
T00994,U02520,C006,2023-04-17 12:26:33
T00995,U02871,C003,2023-04-17 12:54:36
T00996,U01837,C013,2023-04-17 15:30:02
T00997,U01909,C049,2023-04-17 15:52:16
T00998,U01976,C012,2023-04-17 17:23:03
T00999,U02671,C037,2023-04-17 18:44:36
T01000,U02736,C050,2023-04-17 19:40:34
T01001,U02033,C039,2023-04-17 22:58:56
T01002,U02825,C049,2023-04-17 23:08:20
T01003,U00669,C013,2023-04-17 23:51:27
T01004,U02426,C019,2023-04-18 09:00:44
T01005,U00397,C028,2023-04-18 14:20:12
T01006,U00208,C003,2023-04-18 14:29:59
T01007,U02051,C047,2023-04-18 18:41:23
T01008,U02436,C045,2023-04-18 19:51:48
T01009,U02692,C007,2023-04-18 21:43:13
T01010,U01542,C012,2023-04-18 22:11:02
T01011,U01977,C037,2023-04-18 23:04:22
T01012,U00360,C026,2023-04-19 12:25:26
T01013,U00993,C046,2023-04-19 14:08:38
T01014,U00780,C040,2023-04-19 18:05:56
T01015,U01270,C038,2023-04-19 19:37:39
T01016,U00155,C017,2023-04-19 19:49:19
T01017,U01910,C018,2023-04-19 20:01:12
T01018,U01870,C017,2023-04-19 23:34:10
T01019,U01770,C022,2023-04-20 10:51:42
T01020,U02618,C028,2023-04-20 14:15:50
T01021,U02255,C047,2023-04-20 14:31:47
T01022,U01139,C009,2023-04-20 14:47:12
T01023,U02797,C026,2023-04-20 15:38:17
T01024,U01712,C031,2023-04-20 15:39:42
T01025,U01429,C002,2023-04-20 16:17:40
T01026,U01350,C009,2023-04-20 18:03:36
T01027,U02760,C009,2023-04-20 18:42:16
T01028,U01799,C010,2023-04-20 18:44:14
T01029,U00704,C043,2023-04-20 19:10:46
T01030,U02336,C006,2023-04-20 19:22:46
T01031,U02651,C024,2023-04-20 19:25:03
T01032,U00402,C025,2023-04-21 08:30:57
T01033,U01619,C012,2023-04-21 09:53:50
T01034,U02483,C018,2023-04-21 10:35:54
T01035,U00361,C047,2023-04-21 14:56:29
T01036,U02356,C011,2023-04-21 15:21:05
T01037,U02086,C041,2023-04-21 15:28:12
T01038,U00044,C041,2023-04-21 16:16:41
T01039,U00173,C012,2023-04-21 19:38:45
T01040,U02582,C028,2023-04-21 19:45:12
T01041,U02825,C007,2023-04-21 21:49:11
T01042,U01333,C044,2023-04-22 08:10:23
T01043,U02704,C014,2023-04-22 10:09:46
T01044,U01178,C029,2023-04-22 10:36:57
T01045,U02777,C027,2023-04-22 11:41:10
T01046,U02107,C004,2023-04-22 13:42:48
T01047,U02334,C006,2023-04-22 14:02:18
T01048,U02405,C041,2023-04-22 14:44:18
T01049,U00700,C010,2023-04-22 16:22:43
T01050,U02919,C004,2023-04-22 16:23:49
T01051,U01715,C025,2023-04-22 20:02:44
T01052,U02757,C009,2023-04-22 21:13:02
T01053,U01515,C048,2023-04-22 21:26:26
T01054,U01555,C021,2023-04-22 23:06:43
T01055,U01075,C028,2023-04-23 11:14:06
T01056,U00313,C021,2023-04-23 15:47:41
T01057,U00060,C025,2023-04-23 17:10:04
T01058,U01940,C047,2023-04-23 17:57:14
T01059,U00539,C045,2023-04-23 21:23:24
T01060,U01074,C005,2023-04-23 21:24:09
T01061,U01468,C012,2023-04-24 09:13:19
T01062,U00149,C014,2023-04-24 09:54:48
T01063,U02368,C002,2023-04-24 10:20:50
T01064,U00910,C048,2023-04-24 10:48:58
T01065,U00638,C013,2023-04-24 13:03:25
T01066,U01780,C035,2023-04-24 14:44:07
T01067,U02650,C004,2023-04-24 17:16:09
T01068,U00740,C037,2023-04-24 18:24:16
T01069,U02780,C009,2023-04-24 20:34:44
T01070,U00883,C009,2023-04-25 09:49:24
T01071,U01048,C013,2023-04-25 11:08:40
T01072,U02589,C039,2023-04-25 14:07:50
T01073,U02198,C026,2023-04-25 17:36:39
T01074,U01791,C029,2023-04-25 20:29:55
T01075,U01575,C004,2023-04-25 22:23:21
T01076,U01308,C018,2023-04-25 22:45:19
T01077,U02067,C050,2023-04-25 23:51:23
T01078,U01017,C042,2023-04-26 09:27:31
T01079,U00269,C022,2023-04-26 09:47:59
T01080,U02355,C013,2023-04-26 10:12:32
T01081,U00508,C035,2023-04-26 15:15:20
T01082,U01991,C013,2023-04-26 16:51:38
T01083,U02703,C048,2023-04-26 17:17:36
T01084,U01649,C005,2023-04-26 18:06:18
T01085,U01543,C044,2023-04-26 22:06:34
T01086,U00616,C027,2023-04-26 22:17:59
T01087,U00662,C018,2023-04-27 08:18:43
T01088,U01792,C009,2023-04-27 08:55:08
T01089,U02804,C025,2023-04-27 09:10:25
T01090,U02463,C003,2023-04-27 10:52:18
T01091,U00818,C025,2023-04-27 15:58:02
T01092,U02333,C038,2023-04-27 18:42:47
T01093,U01308,C004,2023-04-27 19:49:35
T01094,U02172,C027,2023-04-27 23:21:53
T01095,U01019,C038,2023-04-28 09:59:29
T01096,U00250,C009,2023-04-28 12:22:18
T01097,U01754,C017,2023-04-28 13:35:35
T01098,U00103,C003,2023-04-28 14:29:52
T01099,U02367,C016,2023-04-28 16:02:01
T01100,U00319,C027,2023-04-28 23:35:12
T01101,U00014,C028,2023-04-28 23:36:56
T01102,U00024,C046,2023-04-28 23:58:17
T01103,U01063,C002,2023-04-29 08:34:42
T01104,U02583,C031,2023-04-29 10:26:21
T01105,U02496,C018,2023-04-29 12:00:54
T01106,U01030,C006,2023-04-29 12:20:48
T01107,U01670,C025,2023-04-29 12:20:55
T01108,U00690,C013,2023-04-29 14:30:22
T01109,U00107,C017,2023-04-29 20:42:38
T01110,U00372,C032,2023-04-29 21:33:13
T01111,U01774,C006,2023-04-30 10:09:37
T01112,U01757,C020,2023-04-30 11:42:09
T01113,U01336,C034,2023-04-30 11:54:56
T01114,U01970,C033,2023-04-30 12:28:55
T01115,U02063,C019,2023-04-30 14:37:51
T01116,U02674,C013,2023-04-30 18:11:14
T01117,U02475,C046,2023-04-30 20:27:17
T01118,U00295,C041,2023-04-30 21:47:06
T01119,U00664,C016,2023-04-30 23:29:40
T01120,U02826,C041,2023-05-01 08:21:15
T01121,U02779,C003,2023-05-01 11:00:20
T01122,U01048,C008,2023-05-01 11:02:37
T01123,U01638,C011,2023-05-01 17:33:06
T01124,U01879,C021,2023-05-01 18:31:07
T01125,U01339,C043,2023-05-01 19:35:32
T01126,U00436,C048,2023-05-01 19:51:18
T01127,U01669,C003,2023-05-01 20:47:16
T01128,U01420,C018,2023-05-01 23:13:10
T01129,U00991,C027,2023-05-01 23:44:20
T01130,U00537,C044,2023-05-02 09:38:41
T01131,U00131,C014,2023-05-02 10:50:32
T01132,U01933,C035,2023-05-02 12:47:56
T01133,U02777,C010,2023-05-02 14:07:47
T01134,U01218,C014,2023-05-02 17:46:00
T01135,U00414,C009,2023-05-02 18:34:44
T01136,U02279,C009,2023-05-02 19:25:10
T01137,U02173,C019,2023-05-02 21:12:10
T01138,U01319,C026,2023-05-03 09:51:06
T01139,U02079,C036,2023-05-03 11:55:23
T01140,U02564,C012,2023-05-03 13:06:41
T01141,U00900,C024,2023-05-03 14:41:02
T01142,U02476,C018,2023-05-03 15:18:00
T01143,U01003,C018,2023-05-03 15:24:06
T01144,U00535,C041,2023-05-03 17:48:36
T01145,U00843,C048,2023-05-03 21:13:28
T01146,U02480,C009,2023-05-03 21:35:35
T01147,U02032,C013,2023-05-03 21:37:40
T01148,U00860,C011,2023-05-03 22:03:23
T01149,U01749,C006,2023-05-04 13:17:47
T01150,U00038,C037,2023-05-04 14:54:14
T01151,U01390,C046,2023-05-04 16:29:12
T01152,U01274,C004,2023-05-04 19:38:40
T01153,U00038,C020,2023-05-05 15:43:13
